"propertyLocation_id","props.bedrooms","props.bathrooms","props.price","props.variableData","props.zestimate","props.rentestimate","props.livingArea","props.lotAreaValue","propertyType_id","propertyUnit_id"
2010,3,"2",231500,"Sold 06/17/2022",342956,1675,1145,"0.76",1,1
2011,3,"2",450000,"Sold 06/17/2022",434400,1944,1793,"1.02",1,1
2012,3,"2.5",220000,"Sold 06/17/2022",247300,1724,1330,"1306",1,2
2013,3,"1",56500,"Sold 06/16/2022",232600,1625,759,"0.379981635",1,1
2014,3,"1",936000,"Sold 06/16/2022",380100,1694,936,"0.359986226",1,1
2015,3,"3",410000,"Sold 06/16/2022",395800,2054,1916,"9147.6",1,2
2016,4,"3",350000,"Sold 06/16/2022",323400,1944,1818,"6969.6",1,2
2017,3,"2",2388000,"Sold 06/16/2022",297000,1794,1337,"6534",1,2
2018,4,"3",360000,"Sold 06/16/2022",371000,2175,2166,"0.25",1,1
2019,4,"3",1208000,"Sold 06/16/2022",351300,2039,1941,"0.93",1,1
2020,4,"4",936000,"Sold 06/16/2022",561000,3099,2236,"8276.4",1,2
2021,4,"2",370100,"Sold 06/15/2022",286900,1774,1305,"4791.6",1,2
2022,4,"3",385000,"Sold 06/15/2022",371700,1968,1980,"6098.4",1,2
2023,3,"3",353789,"Sold 06/15/2022",392400,1998,2029,"6969.6",1,2
2024,3,"2",265000,"Sold 06/14/2022",255900,1849,1296,"10454.4",1,2
2025,3,"2",155000,"Sold 06/14/2022",296900,1685,1087,"5227",1,2
2026,3,"2",330000,"Sold 06/14/2022",300500,1706,1221,"6969.6",1,2
2027,4,"3",435000,"Sold 06/14/2022",408200,2299,2702,"8276.4",1,2
2028,4,"3",335000,"Sold 06/14/2022",321100,1994,1715,"5662.8",1,2
2029,3,"3",320000,"Sold 06/13/2022",309000,1800,1363,"0.32",1,1
2030,2,"1",286250,"Sold 06/13/2022",276700,1550,953,"10454.4",1,2
2031,NULL,NULL,260500,"Sold 06/30/2022",251100,1870,NULL,"1742",1,2
2032,NULL,NULL,464000,"Sold 06/30/2022",447300,2331,NULL,"6098",1,2
2033,3,"1",281000,"Sold 06/29/2022",270900,1599,1103,"0.28",1,1
2034,3,"2.5",322500,"Sold 06/29/2022",338200,1962,1628,"0.75",1,1
2035,3,"2",2000,"Sold 06/29/2022",327700,2199,1564,"0.689990817",1,1
2036,3,"2",356250,"Sold 06/29/2022",343500,1814,1458,"0.34",1,1
2037,4,"3",400000,"Sold 06/29/2022",385700,2145,2163,"0.35",1,1
2038,3,"2",356500,"Sold 06/29/2022",315200,1752,1316,"0.35",1,1
2039,3,"3",450000,"Sold 06/29/2022",380800,2221,2487,"5662.8",1,2
2040,3,"3",265000,"Sold 06/29/2022",255500,1870,2487,"2613",1,2
2041,4,"6",1065000,"Sold 06/29/2022",1026900,4531,4078,"1.24",1,1
2042,3,"3",330100,"Sold 06/28/2022",329400,1800,1458,"0.49",1,1
2043,4,"3",379000,"Sold 06/28/2022",369800,2100,2082,"9147.6",1,2
2044,4,"2.5",265000,"Sold 06/28/2022",255500,2175,2852,"0.479981635",1,1
2045,4,"3",405000,"Sold 06/28/2022",390700,2294,2556,"0.25",1,1
2046,3,"3",400000,"Sold 06/28/2022",385700,1994,2088,"0.74",1,1
2047,4,"2.5",373000,"Sold 06/28/2022",345100,1975,2007,"5662",1,2
2048,4,"2.5",264500,"Sold 06/28/2022",255100,1870,2007,"1742",1,2
2049,4,"2.5",261000,"Sold 06/28/2022",251700,1870,2007,"1742",1,2
2050,3,"2",285000,"Sold 06/27/2022",276300,1746,1216,"0.26",1,1
2051,3,"2",404000,"Sold 06/27/2022",389600,1794,1217,"9147.6",1,2
2052,3,"2",270000,"Sold 06/27/2022",260400,1692,1120,"9583.2",1,2
2053,3,"2",399500,"Sold 06/27/2022",385300,2298,1700,"5227",1,2
2054,3,"2",255500,"Sold 06/27/2022",246400,1870,1700,"1742",1,2
2055,3,"2",295000,"Sold 06/27/2022",284500,1870,1700,"3049",1,2
2056,3,"3",608575,"Sold 06/25/2022",284500,2145,2082,"0.283",1,1
2057,3,"3",530000,"Sold 06/24/2022",511300,2500,1577,"5662.8",1,2
2058,3,"2",2000,"Sold 06/24/2022",273900,1715,1575,"8712",1,2
2059,3,"3.5",400000,"Sold 06/24/2022",385900,3994,3698,"0.419995409",1,1
2060,4,"3",530000,"Sold 06/24/2022",511300,1323,2120,"0.52",1,1
2061,3,"3",368000,"Sold 06/24/2022",336700,2025,1866,"0.2",1,1
2062,4,"3",320000,"Sold 06/24/2022",386400,2194,2017,"8276.4",1,2
2063,4,"3",351500,"Sold 06/24/2022",339100,2331,2017,"5227",1,2
2064,3,"2",328990,"Sold 06/24/2022",317200,1778,1512,"6969.6",1,2
2065,4,"3",620000,"Sold 06/23/2022",598100,2258,1700,"9147.6",1,2
2066,3,"2",390000,"Sold 06/23/2022",376300,1949,1422,"6969.6",1,2
2067,3,"2",340000,"Sold 06/23/2022",328000,1895,1639,"6534",1,2
2068,4,"3",415000,"Sold 06/23/2022",400400,2014,2094,"6098.4",1,2
2069,4,"3",258500,"Sold 06/23/2022",249400,1870,2094,"1742",1,2
2070,4,"3",266000,"Sold 06/23/2022",256600,1870,2094,"3484",1,2
2071,3,"2",270000,"Sold 07/14/2022",305600,1769,1260,"0.47",1,1
2072,3,"2.5",300000,"Sold 07/14/2022",318300,1935,1544,"5662",1,2
2073,4,"3",415000,"Sold 07/13/2022",399800,2094,2419,"5227.2",1,2
2074,3,"2",317000,"Sold 07/12/2022",305400,1849,1608,"0.45",1,1
2075,4,"2",480000,"Sold 07/12/2022",462500,2184,1564,"0.29",1,1
2076,4,"2.5",425000,"Sold 07/12/2022",409500,1895,1828,"6098",1,2
2077,2,"1",300000,"Sold 07/11/2022",340400,1627,937,"9147.6",1,2
2078,3,"2",120000,"Sold 07/11/2022",291600,1834,1498,"0.279981635",1,1
2079,6,"3",500000,"Sold 07/11/2022",481800,2800,3191,"0.25",1,1
2080,4,"2.5",407000,"Sold 07/11/2022",345300,1959,2045,"6534",1,2
2081,4,"2.5",310500,"Sold 07/11/2022",299200,1831,1920,"1742",1,2
2082,2,"1",300000,"Sold 07/08/2022",371900,1700,1037,"9147.6",1,2
2083,4,"2",290000,"Sold 07/08/2022",336400,1984,1407,"10018",1,2
2084,3,"2.5",180000,"Sold 07/08/2022",319000,1800,1480,"5227",1,2
2085,3,"3",349208,"Sold 07/08/2022",374000,1998,2029,"6969.6",1,2
2086,3,"2",251000,"Sold 07/07/2022",407954,1800,1515,"0.51",1,1
2087,4,"3",337000,"Sold 07/07/2022",324800,1845,1542,"8276.4",1,2
2088,3,"3",385000,"Sold 07/07/2022",371000,1982,1842,"5662.8",1,2
2089,4,"3",400000,"Sold 07/07/2022",375200,2110,2035,"6534",1,2
2090,2,"3",511855,"Sold 07/07/2022",426400,2149,2086,"6403.32",1,2
2091,3,"3",370000,"Sold 07/06/2022",344800,1999,1897,"6534",1,2
2092,3,"2",321500,"Sold 07/06/2022",309900,1800,1454,"0.25",1,1
2093,3,"2",400000,"Sold 07/06/2022",385500,1700,1114,"0.25",1,1
2094,5,"4",372375,"Sold 07/06/2022",373600,2104,2136,"6969.6",1,2
2095,2,"3",512000,"Sold 07/06/2022",373600,1454,2096,"6534",1,2
2096,3,"2",346000,"Sold 07/05/2022",333500,1944,1430,"6969.6",1,2
2097,5,"2",359000,"Sold 07/05/2022",184900,1925,1703,"0.33",1,1
2098,3,"3",406000,"Sold 07/05/2022",376800,2094,2198,"6534",1,2
2099,4,"2",285000,"Sold 07/01/2022",274800,1925,1556,"10018.8",1,2
2100,1,"2",350000,"Sold 07/01/2022",336400,1650,1000,"6969.6",1,2
2101,3,"1",286000,"Sold 07/01/2022",275700,1611,978,"0.29",1,1
2102,3,"1",315000,"Sold 06/30/2022",303700,1700,942,"0.309986226",1,1
2103,3,"2",630000,"Sold 06/30/2022",607400,2839,2134,"0.72",1,1
2104,3,"2",541000,"Sold 06/30/2022",521600,2039,2113,"1.41",1,1
2105,3,"2",357000,"Sold 06/30/2022",312800,1864,1500,"0.25",1,1
2106,3,"3",351000,"Sold 06/30/2022",329600,1998,1830,"4791.6",1,2
2107,3,"3",305500,"Sold 06/30/2022",321200,1895,1611,"9583.2",1,2
2108,3,"3",355000,"Sold 06/30/2022",337000,1906,1533,"6098.4",1,2
2109,3,"3",336900,"Sold 06/30/2022",316400,1849,1631,"7405.2",1,2
2110,4,"3",327000,"Sold 06/30/2022",369100,2299,2768,"6969",1,2
2111,3,"3",355000,"Sold 08/01/2022",309600,1778,1440,"7840.8",1,2
2112,3,"2",140000,"Sold 07/29/2022",378400,2445,1856,"1.319995409",1,1
2113,3,"3",362000,"Sold 07/29/2022",327900,1896,1600,"8276.4",1,2
2114,4,"2.5",562500,"Sold 07/29/2022",428700,2388,2808,"9583.2",1,2
2115,3,"3",354300,"Sold 07/29/2022",321400,1949,1780,"6534",1,2
2116,3,"2",350000,"Sold 07/29/2022",337000,1988,1766,"0.71",1,1
2117,3,"2",262000,"Sold 07/29/2022",306200,1994,1766,"1306",1,2
2118,3,"2",390000,"Sold 07/29/2022",404100,2298,1665,"4356",1,2
2119,3,"3",381190,"Sold 07/29/2022",396600,1900,1731,"5967.72",1,2
2120,3,"1",335000,"Sold 07/28/2022",322600,1634,1054,"0.26",1,1
2121,4,"2",324000,"Sold 07/28/2022",340700,2123,2178,"0.25",1,1
2122,3,"3",370000,"Sold 07/28/2022",336300,1881,1795,"7840.8",1,2
2123,4,"3",351000,"Sold 07/27/2022",338000,1994,1907,"6969.6",1,2
2124,3,"3",387500,"Sold 07/27/2022",359400,2094,2269,"7405.2",1,2
2125,4,"2.5",318000,"Sold 07/27/2022",305600,1900,1562,"6098",1,2
2126,3,"3",333500,"Sold 07/26/2022",321100,1800,1385,"5227.2",1,2
2127,3,"2.5",313500,"Sold 07/26/2022",309600,1900,1523,"5227",1,2
2128,3,"1",358000,"Sold 07/25/2022",344700,1999,1266,"0.389990817",1,1
2129,3,"1",235000,"Sold 07/25/2022",226300,1589,1050,"10454.4",1,2
2130,2,"2",499000,"Sold 07/25/2022",226300,1454,1869,"6534",1,2
2131,3,"1",270000,"Sold 07/22/2022",318000,1550,935,"7405.2",1,2
2132,4,"3",340000,"Sold 07/22/2022",327500,1994,1725,"5227.2",1,2
2133,2,"2",498535,"Sold 07/22/2022",408100,1999,1861,"6403.32",1,2
2134,3,"1",270000,"Sold 07/21/2022",260000,1745,1176,"0.29",1,1
2135,4,"3",350000,"Sold 07/21/2022",341400,2005,2012,"8712",1,2
2136,4,"3",406700,"Sold 07/21/2022",374300,2144,2363,"6534",1,2
2137,3,"3",400000,"Sold 07/20/2022",351700,1999,1993,"0.29",1,1
2138,3,"2",375000,"Sold 07/20/2022",361200,1830,1500,"1.05",1,1
2139,3,"2",340000,"Sold 07/19/2022",399300,1949,1905,"2.339990817",1,1
2140,4,"3",360000,"Sold 07/18/2022",346800,2145,2084,"0.31",1,1
2141,3,"2",305000,"Sold 07/18/2022",298000,1782,1420,"8712",1,2
2142,3,"3",367900,"Sold 07/18/2022",327000,1895,1679,"5227.2",1,2
2143,4,"3",460000,"Sold 07/18/2022",443100,2298,2549,"6534",1,2
2144,3,"3",590000,"Sold 07/18/2022",568300,2525,2742,"7753.68",1,2
2145,3,"1",310000,"Sold 07/15/2022",298700,1599,1011,"0.29",1,1
2146,3,"3",685000,"Sold 07/15/2022",659900,2913,2822,"0.69",1,1
2147,3,"3",405000,"Sold 07/15/2022",390200,2094,2273,"7405.2",1,2
2148,5,"3",370000,"Sold 07/15/2022",356500,2000,2034,"6534",1,2
2149,3,"3",546000,"Sold 07/15/2022",356500,1454,2096,"6534",1,2
2150,3,"3",545850,"Sold 07/15/2022",356500,2149,2082,"6403.32",1,2
2151,NULL,"3.5",621000,"Sold 03/28/2022",608100,2700,2541,"2613",1,2
2152,5,"4",880000,"Sold 03/25/2022",862400,3844,3704,"0.31",1,1
2153,5,"3.5",550000,"Sold 03/25/2022",539000,2700,2589,"2613",1,2
2154,5,"3.5",515500,"Sold 03/25/2022",505200,2700,2354,"1742",1,2
2155,5,"5",1300000,"Sold 03/24/2022",1274400,5681,4207,"0.4",1,1
2156,5,"4",1125000,"Sold 03/23/2022",1103200,4919,5025,"0.25",1,1
2157,4,"4",898019,"Sold 03/23/2022",883500,3939,3997,"10018.8",1,2
2158,4,"3",592000,"Sold 03/23/2022",580500,2690,2432,"3484",1,2
2159,4,"4",990000,"Sold 03/22/2022",970800,4329,3100,"0.37",1,1
2160,3,"3",550000,"Sold 03/18/2022",540100,2125,1707,"0.66",1,1
2161,4,"3",815000,"Sold 03/18/2022",800400,3571,2893,"0.309986226",1,1
2162,4,"3",860000,"Sold 03/18/2022",844600,3768,3536,"0.41",1,1
2163,5,"3",855000,"Sold 03/18/2022",839600,3746,3786,"0.3",1,1
2164,4,"3",601000,"Sold 03/18/2022",590200,2500,2423,"0.27",1,1
2165,4,"4",880000,"Sold 03/16/2022",864700,3859,3221,"0.46",1,1
2166,4,"1.5",238000,"Sold 03/16/2022",273400,1747,1108,"0.46",1,1
2167,4,"3.5",386000,"Sold 03/16/2022",379300,2570,2328,"1742",1,2
2168,4,"4",1488652,"Sold 03/16/2022",1622600,7130,4015,"0.484",1,1
2169,5,"3",815000,"Sold 03/15/2022",801100,3575,3304,"0.27",1,1
2170,5,"4",975000,"Sold 03/15/2022",942500,4085,3815,"8712",1,2
2171,5,"3.5",431000,"Sold 03/15/2022",423600,2600,2300,"2178",1,2
2172,4,"3",940000,"Sold 03/14/2022",924200,4125,3139,"0.41",1,1
2173,4,"4",1123000,"Sold 03/14/2022",1104100,4928,3963,"0.3",1,1
2174,3,"2",445000,"Sold 03/14/2022",485500,2114,1452,"5227.2",1,2
2175,5,"4",335000,"Sold 03/11/2022",857600,3751,3192,"0.269995409",1,1
2176,4,"4",961500,"Sold 03/11/2022",1050600,4620,3900,"0.56",1,1
2177,4,"3",722500,"Sold 03/11/2022",711000,3174,3132,"6969",1,2
2178,4,"4",611000,"Sold 03/10/2022",601400,2530,2685,"6969.6",1,2
2179,4,"3.5",537000,"Sold 03/10/2022",528600,2594,2570,"2178",1,2
2180,5,"5",1100000,"Sold 03/09/2022",1083100,4837,4026,"8276.4",1,2
2181,4,"3",851000,"Sold 03/09/2022",837900,3742,2809,"6969.6",1,2
2182,6,"8",2400000,"Sold 03/09/2022",2363100,10554,9060,"0.58",1,1
2183,6,"2.5",526500,"Sold 03/09/2022",518400,2594,2570,"1742",1,2
2184,4,"3",541800,"Sold 03/08/2022",533800,2294,1941,"5227.2",1,2
2185,4,"4",876000,"Sold 03/08/2022",863000,3855,3393,"5662.8",1,2
2186,4,"3",665000,"Sold 03/08/2022",655000,2628,2815,"5662.8",1,2
2187,4,"3",620000,"Sold 03/07/2022",610800,2495,3000,"5227.2",1,2
2188,4,"3.5",516000,"Sold 03/03/2022",509000,2594,2570,"2178",1,2
2189,4,"3.5",507000,"Sold 03/03/2022",500100,1723,2208,"2178",1,2
2190,5,"4",1254400,"Sold 03/02/2022",1237700,5532,4055,"0.46",1,1
2191,3,"2",451000,"Sold 04/08/2022",440400,1999,1500,"4356",1,2
2192,5,"4",900510,"Sold 04/08/2022",879800,3917,3664,"8276.4",1,2
2193,4,"3",798410,"Sold 04/08/2022",779700,3471,2804,"8276.4",1,2
2194,4,"3",800000,"Sold 04/07/2022",781400,3478,3128,"8276.4",1,2
2195,3,"2",480000,"Sold 04/07/2022",468800,2166,1436,"5662",1,2
2196,4,"3",586109,"Sold 04/06/2022",573000,2400,2209,"5662.8",1,2
2197,3,"2",530000,"Sold 04/06/2022",517800,2183,1872,"0.28",1,1
2198,4,"3",910000,"Sold 04/06/2022",889000,3958,3382,"0.25",1,1
2199,4,"4",865000,"Sold 04/06/2022",845100,3762,3176,"6098.4",1,2
2200,3,"2",760000,"Sold 04/05/2022",742800,3307,2034,"2.34",1,1
2201,4,"3",645000,"Sold 04/05/2022",630300,2495,2150,"0.32",1,1
2202,3,"3",505000,"Sold 04/05/2022",493500,1999,1338,"8712",1,2
2203,3,"5",5600000,"Sold 04/04/2022",493500,1674,14151,"5.259986226",1,1
2204,6,"4",697500,"Sold 04/04/2022",753100,3309,3620,"8494.2",1,2
2205,4,"4",1063000,"Sold 04/01/2022",1039700,4630,3600,"0.28",1,1
2206,4,"2.5",400000,"Sold 04/01/2022",391200,2799,2093,"0.28",1,1
2207,5,"5",1208700,"Sold 04/01/2022",1420200,5724,4229,"0.405",1,1
2208,4,"3",880000,"Sold 03/31/2022",860900,3835,3032,"0.3",1,1
2209,5,"5",1818000,"Sold 03/31/2022",1778600,7924,5914,"0.71",1,1
2210,6,"4",730000,"Sold 03/31/2022",714200,3181,4301,"0.6",1,1
2211,3,"2",449000,"Sold 03/31/2022",485700,2094,1518,"4356",1,2
2212,4,"3",800000,"Sold 03/31/2022",782700,3486,2810,"4791.6",1,2
2213,4,"3",518500,"Sold 03/31/2022",507300,2600,2810,"3920",1,2
2214,4,"3.5",583500,"Sold 03/31/2022",570900,2700,2541,"2613",1,2
2215,4,"6",875000,"Sold 03/30/2022",856300,3815,3065,"6534",1,2
2216,4,"2.5",273000,"Sold 03/30/2022",267200,2114,1836,"3049",1,2
2217,5,"4",950000,"Sold 03/30/2022",929700,4142,3191,"10018.8",1,2
2218,3,"4",810000,"Sold 03/30/2022",792700,3531,2802,"4399.56",1,2
2219,3,"5",12800000,"Sold 03/30/2022",792700,2189,19296,"1.719995409",1,1
2220,4,"4",538000,"Sold 03/30/2022",526500,2724,2670,"4792",1,2
2221,4,"3.5",503000,"Sold 03/30/2022",492200,2700,2354,"1742",1,2
2222,4,"3.5",443000,"Sold 03/30/2022",433500,2500,2300,"2178",1,2
2223,4,"3.5",576000,"Sold 03/30/2022",563700,2700,2589,"3049",1,2
2224,5,"4",863307,"Sold 03/30/2022",866000,2999,3539,"5009.4",1,2
2225,5,"4",513500,"Sold 03/29/2022",502700,2600,3539,"3920",1,2
2226,5,"3.5",484000,"Sold 03/29/2022",473800,2700,2354,"1742",1,2
2227,5,"5",91000000,"Sold 03/28/2022",473800,1949,1620,"19.56999541",1,1
2228,3,"2",727000,"Sold 03/28/2022",711900,3171,2502,"2.48",1,1
2229,4,"3",715000,"Sold 03/28/2022",700100,3119,2400,"9147.6",1,2
2230,4,"3.5",863500,"Sold 03/28/2022",845500,3768,3740,"5227",1,2
2231,3,"3",763552,"Sold 04/27/2022",875600,3678,2943,"8363.52",1,2
2232,6,"8",2709925,"Sold 04/26/2022",2081700,9004,7034,"0.49",1,1
2233,6,"8",497500,"Sold 04/26/2022",483800,2729,7034,"2178",1,2
2234,6,"8",519000,"Sold 04/26/2022",504700,2700,7034,"3920",1,2
2235,6,"8",556500,"Sold 04/26/2022",571400,2700,7034,"1742",1,2
2236,6,"3.5",413000,"Sold 04/26/2022",401700,2500,2328,"1742",1,2
2237,5,"3",865000,"Sold 04/25/2022",976300,4259,3178,"0.419995409",1,1
2238,5,"3",757000,"Sold 04/25/2022",736400,3273,3064,"0.32",1,1
2239,5,"5",1175000,"Sold 04/25/2022",1256200,5473,3941,"0.33",1,1
2240,2,"2",650000,"Sold 04/25/2022",694900,3027,2157,"6534",1,2
2241,6,"3",875000,"Sold 04/22/2022",851700,3787,3582,"0.5",1,1
2242,6,"3.5",507000,"Sold 04/22/2022",493500,2449,2222,"2178",1,2
2243,3,"4",565000,"Sold 04/21/2022",550100,4500,3997,"1.3",1,1
2244,5,"5",855000,"Sold 04/21/2022",832600,3703,3612,"7405.2",1,2
2245,4,"3",541000,"Sold 04/20/2022",526900,2199,1918,"9583.2",1,2
2246,4,"3.5",714500,"Sold 04/20/2022",695800,3094,3666,"9147",1,2
2247,4,"3.5",704500,"Sold 04/20/2022",686100,3051,3666,"6969",1,2
2248,4,"3.5",485000,"Sold 04/20/2022",472300,1720,2192,"1742",1,2
2249,4,"3.5",527000,"Sold 04/20/2022",513200,2463,2222,"2178",1,2
2250,4,"3.5",396000,"Sold 04/20/2022",385600,2570,2322,"1742",1,2
2251,6,"6",714082,"Sold 04/20/2022",1000700,4140,3647,"9191.16",1,2
2252,3,"4",704085,"Sold 04/20/2022",685700,3032,2796,"4225.32",1,2
2253,4,"4",971199,"Sold 04/19/2022",946300,4210,3190,"0.28",1,1
2254,4,"3.5",489000,"Sold 04/19/2022",476300,4210,2192,"1742",1,2
2255,3,"3",400000,"Sold 04/18/2022",415600,2094,1337,"5662",1,2
2256,4,"4",950000,"Sold 04/18/2022",925600,4117,4126,"8276.4",1,2
2257,4,"5",1000000,"Sold 04/18/2022",974300,4334,4256,"0.32",1,1
2258,4,"3.5",530000,"Sold 04/18/2022",516400,2495,2208,"2178",1,2
2259,5,"4",900000,"Sold 04/15/2022",876900,3901,3800,"8276.4",1,2
2260,5,"3",875000,"Sold 04/14/2022",853300,3797,3319,"1",1,1
2261,4,"3",1201599,"Sold 04/14/2022",1172200,5216,3433,"0.27",1,1
2262,4,"3.5",396000,"Sold 04/14/2022",386200,2570,2309,"1742",1,2
2263,4,"4",551500,"Sold 04/13/2022",537900,2692,2698,"3049",1,2
2264,4,"3",534000,"Sold 04/13/2022",520900,2766,2332,"2613",1,2
2265,4,"2.5",404000,"Sold 04/12/2022",394100,2500,2309,"1742",1,2
2266,3,"3",468000,"Sold 04/11/2022",456700,2122,1622,"10018.8",1,2
2267,3,"5",7125000,"Sold 04/11/2022",456700,1718,27600,"6.219995409",1,1
2268,3,"3.5",494500,"Sold 04/11/2022",482600,2594,2280,"2178",1,2
2269,5,"5",1138000,"Sold 04/11/2022",1110500,4943,4147,"0.27",1,1
2270,5,"7",1908630,"Sold 04/11/2022",1747000,4500,6750,"0.434",1,1
2271,3,"3",560000,"Sold 05/06/2022",543600,2496,2948,"1.08",1,1
2272,4,"3",635000,"Sold 05/06/2022",616400,2700,3256,"0.28",1,1
2273,4,"3",349900,"Sold 05/05/2022",339700,2197,2290,"0.52",1,1
2274,3,"2",462000,"Sold 05/04/2022",448600,2470,2813,"0.71",1,1
2275,3,"3",534000,"Sold 05/04/2022",518500,2194,2449,"0.85",1,1
2276,4,"2",330000,"Sold 05/03/2022",320500,2250,1491,"0.38",1,1
2277,4,"4",460000,"Sold 05/03/2022",446700,2629,3028,"5",1,1
2278,4,"3",605000,"Sold 05/03/2022",587500,2445,2854,"0.28",1,1
2279,3,"2",342000,"Sold 04/29/2022",332400,1791,1377,"1.1",1,1
2280,4,"3",600000,"Sold 04/29/2022",583100,2578,3082,"0.79",1,1
2281,4,"3",720500,"Sold 04/29/2022",700200,3111,3082,"0.909986226",1,1
2282,4,"3",791000,"Sold 04/29/2022",768800,3416,3082,"0.779981635",1,1
2283,5,"5",790910,"Sold 04/29/2022",768800,3499,3970,"0.77",1,1
2284,3,"2",270000,"Sold 04/28/2022",267400,1845,1544,"1.8",1,1
2285,2,"2",360000,"Sold 04/28/2022",352100,1700,1239,"2.49",1,1
2286,5,"3",420500,"Sold 04/28/2022",499001,2500,2480,"0.769",1,1
2287,4,"3",420150,"Sold 04/28/2022",519500,2400,2480,"0.769",1,1
2288,4,"3",684634,"Sold 04/28/2022",665500,2942,4000,"0.62",1,1
2289,3,"3",474900,"Sold 04/27/2022",461800,1925,1411,"4356",1,2
2290,3,"2",410000,"Sold 04/27/2022",398600,2194,1403,"0.41",1,1
2291,3,"3",545000,"Sold 04/27/2022",529900,2298,2590,"0.29",1,1
2292,3,"4",580000,"Sold 04/27/2022",563900,2450,2736,"0.29",1,1
2293,3,"2",525000,"Sold 04/27/2022",431800,2074,2074,"0.917",1,1
2294,3,"2",270000,"Sold 04/26/2022",262600,1868,1366,"0.459986226",1,1
2295,3,"2",359500,"Sold 04/26/2022",349500,1895,1657,"0.42",1,1
2296,3,"3",470000,"Sold 04/26/2022",475400,2559,2346,"1.07",1,1
2297,4,"3",540000,"Sold 04/26/2022",525200,2505,2426,"4356",1,2
2298,4,"3",333000,"Sold 04/26/2022",315000,1900,1296,"1306",1,2
2299,4,"4",840000,"Sold 04/26/2022",816900,3632,3273,"0.96",1,1
2300,3,"2",375000,"Sold 04/25/2022",364800,2199,1546,"8276",1,2
2301,4,"4",675000,"Sold 04/25/2022",656600,2770,3300,"2.2",1,1
2302,3,"3",390000,"Sold 04/25/2022",379400,1947,1980,"6098.4",1,2
2303,3,"3",440000,"Sold 04/25/2022",428000,1994,2044,"0.66",1,1
2304,3,"1.5",248000,"Sold 04/22/2022",241400,1820,1167,"0.379981635",1,1
2305,3,"2",332000,"Sold 04/22/2022",323200,1625,974,"0.45",1,1
2306,4,"3",1300000,"Sold 04/22/2022",1265400,5627,2898,"1.3",1,1
2307,3,"3",433000,"Sold 04/22/2022",421500,1949,1468,"4791.6",1,2
2308,4,"3",555000,"Sold 04/22/2022",540700,2495,2624,"6098.4",1,2
2309,4,"2",200000,"Sold 04/22/2022",194700,1210,935,"6098.4",1,2
2310,3,"2",327000,"Sold 04/21/2022",318400,1700,1228,"0.72",1,1
2311,3,"3",455000,"Sold 05/24/2022",456200,2467,2330,"0.65",1,1
2312,3,"3",495000,"Sold 05/24/2022",479200,2194,2489,"5662.8",1,2
2313,3,"3",409000,"Sold 05/24/2022",395900,2045,2394,"5662.8",1,2
2314,4,"4",620000,"Sold 05/24/2022",600200,2719,2959,"0.52",1,1
2315,4,"1",2550000,"Sold 05/24/2022",406900,2187,630,"9.559986226",1,1
2316,3,"3",500000,"Sold 05/23/2022",484100,2330,2639,"0.7",1,1
2317,3,"2",286500,"Sold 05/23/2022",331700,1845,1441,"7405",1,2
2318,3,"2.5",420000,"Sold 05/23/2022",415500,2250,2244,"0.739990817",1,1
2319,3,"3",460000,"Sold 05/23/2022",445400,1999,1918,"0.59",1,1
2320,3,"2",220000,"Sold 05/20/2022",213100,1700,975,"10454",1,2
2321,2,"3",520000,"Sold 05/20/2022",458800,2175,2135,"0.33",1,1
2322,3,"3",615000,"Sold 05/20/2022",595700,2703,3256,"0.57",1,1
2323,4,"3",580000,"Sold 05/19/2022",561900,2478,2763,"6534",1,2
2324,4,"3",448000,"Sold 05/18/2022",434100,2009,1933,"0.53",1,1
2325,3,"2",410000,"Sold 05/18/2022",397300,1895,1706,"0.69",1,1
2326,3,"2",280000,"Sold 05/17/2022",271300,1800,1265,"0.46",1,1
2327,3,"3",405000,"Sold 05/17/2022",392500,1994,2077,"0.7",1,1
2328,3,"2",376500,"Sold 05/17/2022",356100,1895,1809,"10.01",1,1
2329,3,"3",500000,"Sold 05/17/2022",484500,2094,2295,"0.44",1,1
2330,3,"2",340000,"Sold 05/16/2022",329500,1769,1285,"0.52",1,1
2331,3,"1",250000,"Sold 05/16/2022",242300,1550,1000,"0.25",1,1
2332,3,"2",430000,"Sold 05/16/2022",416800,1849,1630,"1.059986226",1,1
2333,3,"3",487500,"Sold 05/16/2022",472500,2294,2636,"0.66",1,1
2334,1,"1",170000,"Sold 05/13/2022",164800,1150,489,"0.5",1,1
2335,3,"2",350000,"Sold 05/13/2022",339400,1645,1206,"0.69",1,1
2336,3,"1.5",250000,"Sold 05/13/2022",242400,1599,1110,"1306",1,2
2337,3,"2",440000,"Sold 05/13/2022",426600,2094,2189,"0.73",1,1
2338,3,"2",241000,"Sold 05/12/2022",318900,1794,1245,"0.57",1,1
2339,3,"3",435000,"Sold 05/12/2022",421900,2197,1941,"0.26",1,1
2340,3,"3",455000,"Sold 05/12/2022",422800,2199,2196,"1.016",1,1
2341,3,"3",551000,"Sold 05/12/2022",483300,2350,2208,"5662.8",1,2
2342,2,"2",365000,"Sold 05/11/2022",393600,2025,1126,"5662.8",1,2
2343,4,"3",484000,"Sold 05/11/2022",469500,2600,2394,"3920.4",1,2
2344,4,"3",585000,"Sold 05/11/2022",567400,2716,3007,"0.52",1,1
