props.dateSold,props.propertyType,props.lotAreaValue,props.address,props.variableData.text,props.variableData.type,props.zestimate,props.imgSrc,props.price,props.bedrooms,props.contingentListingType,props.longitude,props.latitude,props.listingStatus,props.zpid,props.rentZestimate,props.daysOnZillow,props.bathrooms,props.livingArea,props.country,props.currency,props.lotAreaUnit,props.hasImage
1671177600000,SINGLE_FAMILY,0.33,"2810 Montcastle Ct, Durham, NC 27705",Sold 12/16/2022,RECENTLY_SOLD,507700,https://photos.zillowstatic.com/fp/49c751df49e80af4baf91715c55da10d-p_e.jpg,500000,3,,-78.95636,35.97679,RECENTLY_SOLD,80197475,2949,-1,3,2237,USA,USD,acres,TRUE
1671091200000,SINGLE_FAMILY,6098,"1105 Clarendon St, Durham, NC 27705",Sold 12/15/2022,RECENTLY_SOLD,50800,https://photos.zillowstatic.com/fp/44f2627503fd047159585c28d0f6c4c1-p_e.jpg,50000,3,,-78.918335,36.01576,RECENTLY_SOLD,49966858,2194,-1,2,1226,USA,USD,sqft,TRUE
1671091200000,SINGLE_FAMILY,7492.32,"914 Oakland Ave, Durham, NC 27705",Sold 12/15/2022,RECENTLY_SOLD,1015300,https://photos.zillowstatic.com/fp/866a6166c71f765c76bd70442e8ab0c7-p_e.jpg,1000000,4,,-78.928764,36.013214,RECENTLY_SOLD,49969112,4942,-1,4,2703,USA,USD,sqft,TRUE
1671091200000,SINGLE_FAMILY,0.63,"2720 Montgomery St, Durham, NC 27705",Sold 12/15/2022,RECENTLY_SOLD,710700,https://photos.zillowstatic.com/fp/98f6f08da365bbffa0138a802e68d0d6-p_e.jpg,700000,5,,-78.948944,35.98148,RECENTLY_SOLD,49969322,3459,-1,4,3322,USA,USD,acres,TRUE
1671004800000,SINGLE_FAMILY,6969.6,"905 Sedgefield St, Durham, NC 27705",Sold 12/14/2022,RECENTLY_SOLD,470500,https://photos.zillowstatic.com/fp/7b0651a120efed52dcb294ab8d90d40b-p_e.jpg,463500,2,,-78.91737,36.012077,RECENTLY_SOLD,49966561,2500,-1,2,1439,USA,USD,sqft,TRUE
1670918400000,SINGLE_FAMILY,0.25,"2617 Lawndale Ave, Durham, NC 27705",Sold 12/13/2022,RECENTLY_SOLD,659800,https://photos.zillowstatic.com/fp/35216d5cb42e1cac97fc679944c03894-p_e.jpg,650000,3,,-78.9299,36.014614,RECENTLY_SOLD,49969018,3211,-1,2,1908,USA,USD,acres,TRUE
1670832000000,SINGLE_FAMILY,0.9209825528,"2706 W Carver St, Durham, NC 27705",Sold 12/12/2022,RECENTLY_SOLD,451600,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.038177490234375,-78.93099975585938&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=x0WnCJD4VIsgsD_47GKmoPkIEY4=",445000,3,,-78.931,36.038177,RECENTLY_SOLD,49984869,1995,-1,2,1609,USA,USD,acres,
1670832000000,SINGLE_FAMILY,0.675,"3203 Ridge Rd, Durham, NC 27705",Sold 12/12/2022,RECENTLY_SOLD,301900,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.98249816894531,-78.9715347290039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=AAqFiSeYblBokAPIgt_O7KLGAoM=",297500,2,,-78.971535,35.9825,RECENTLY_SOLD,49993751,1807,-1,1,1114,USA,USD,acres,
1670572800000,SINGLE_FAMILY,7056.72,"1301 Sedgefield St, Durham, NC 27705",Sold 12/09/2022,RECENTLY_SOLD,519900,https://photos.zillowstatic.com/fp/939ef4214053d349e0845251593c1300-p_e.jpg,512500,3,,-78.91695,36.019047,RECENTLY_SOLD,49967019,2500,-1,2,1418,USA,USD,sqft,TRUE
1670486400000,SINGLE_FAMILY,5227.2,"1005 Rosehill Ave, Durham, NC 27705",Sold 12/08/2022,RECENTLY_SOLD,346900,https://photos.zillowstatic.com/fp/8903a04765e8651332502b9ea9d931bc-p_e.jpg,342000,2,,-78.928116,36.014187,RECENTLY_SOLD,49967802,1780,-1,1,1014,USA,USD,sqft,TRUE
1670486400000,SINGLE_FAMILY,0.28,"3113 Synnotts Pl, Durham, NC 27705",Sold 12/08/2022,RECENTLY_SOLD,370200,https://photos.zillowstatic.com/fp/c05ef0274818f9fc8cf4e978273e29d7-p_e.jpg,365000,3,,-78.94776,36.060143,RECENTLY_SOLD,50017984,1780,-1,2,1248,USA,USD,acres,TRUE
1670486400000,SINGLE_FAMILY,0.42,"5609 Us Highway 70 W, Durham, NC 27705",Sold 12/08/2022,RECENTLY_SOLD,265035,https://photos.zillowstatic.com/fp/4fd70d44b8955336e20ab8eddcaff490-p_e.jpg,260000,2,,-79.001595,36.034397,RECENTLY_SOLD,251560635,1405,-1,1,731,USA,USD,acres,TRUE
1670400000000,SINGLE_FAMILY,0.67,"4012 Hillgrand Dr, Durham, NC 27705",Sold 12/07/2022,RECENTLY_SOLD,342800,https://photos.zillowstatic.com/fp/80a20dbc907590641abb5e799078fe1c-p_e.jpg,338000,4,,-78.96323,36.01453,RECENTLY_SOLD,49984379,2654,-1,2,1494,USA,USD,acres,TRUE
1670400000000,SINGLE_FAMILY,10454,"3704 Kilgo Dr, Durham, NC 27705",Sold 12/07/2022,RECENTLY_SOLD,512400,https://photos.zillowstatic.com/fp/5005747d2e71c778012be06459c05917-p_e.jpg,64000,4,,-78.98885,35.98235,RECENTLY_SOLD,98223927,2900,-1,3,2334,USA,USD,sqft,TRUE
1670313600000,SINGLE_FAMILY,0.3099862259,"2523 W Woodrow St, Durham, NC 27705",Sold 12/06/2022,RECENTLY_SOLD,469000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.018550872802734,-78.93597412109375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=VNSlBIN6UsgHQDFO7unK8rNS3fw=",3000,3,,-78.935974,36.01855,RECENTLY_SOLD,49969253,2500,-1,2,1706,USA,USD,acres,
1670313600000,SINGLE_FAMILY,7492,"1408 Ida St, Durham, NC 27705",Sold 12/06/2022,RECENTLY_SOLD,264500,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.0213508605957,-78.91505432128906&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GuedDeBS8CxfMKxdIbB_dag6WBA=",175000,2,,-78.915054,36.02135,RECENTLY_SOLD,49970674,1694,-1,1,780,USA,USD,sqft,
1670313600000,SINGLE_FAMILY,1.07,"4920 Howe St, Durham, NC 27705",Sold 12/06/2022,RECENTLY_SOLD,345800,https://photos.zillowstatic.com/fp/4ddf60f12fae371013db108c3ce33a42-p_e.jpg,332550,3,,-78.988014,36.040047,RECENTLY_SOLD,50028776,1994,-1,2,1510,USA,USD,acres,TRUE
1670227200000,SINGLE_FAMILY,0.488,"2200 Conestoga Dr, Durham, NC 27705",Sold 12/05/2022,RECENTLY_SOLD,297400,https://photos.zillowstatic.com/fp/61bc8122d92fbfe5028316d2c2fbff35-p_e.jpg,300000,3,,-78.97997,36.029068,RECENTLY_SOLD,50016661,2051,-1,2,1561,USA,USD,acres,TRUE
1669968000000,SINGLE_FAMILY,0.472,"618 Starmont Dr, Durham, NC 27705",Sold 12/02/2022,RECENTLY_SOLD,425700,https://photos.zillowstatic.com/fp/621517233beef503c1b2c7b0cc018062-p_e.jpg,420000,4,,-78.956474,36.01515,RECENTLY_SOLD,49984404,2729,-1,2,2144,USA,USD,acres,TRUE
1669795200000,SINGLE_FAMILY,10715.76,"2208 Anthony Dr, Durham, NC 27705",Sold 11/30/2022,RECENTLY_SOLD,339400,https://photos.zillowstatic.com/fp/b340e8262a5163eb0df4ba54d2e8289a-p_e.jpg,335000,3,,-78.97788,36.036224,RECENTLY_SOLD,50016838,1999,-1,3,1558,USA,USD,sqft,TRUE
1669622400000,SINGLE_FAMILY,0.48,"2618 Newquay St, Durham, NC 27705",Sold 11/28/2022,RECENTLY_SOLD,298800,https://photos.zillowstatic.com/fp/6f0965e05944a46d5a8e04ef26b142f5-p_e.jpg,295000,3,,-78.97914,36.04131,RECENTLY_SOLD,50017027,2100,-1,2,1761,USA,USD,acres,TRUE
1669190400000,SINGLE_FAMILY,0.4589990817,"1901 Kirkwood Dr, Durham, NC 27705",Sold 11/23/2022,RECENTLY_SOLD,510200,https://photos.zillowstatic.com/fp/b833bf3c56c6c514cd304d7580e92437-p_e.jpg,300000,4,,-78.92761,36.042835,RECENTLY_SOLD,49985622,3086,-1,3,2704,USA,USD,acres,TRUE
1669190400000,SINGLE_FAMILY,5,"5611 Mount Sinai Rd, Durham, NC 27705",Sold 11/23/2022,RECENTLY_SOLD,878700,https://photos.zillowstatic.com/fp/ba219f875ee53a79e5633cad9e07b0d6-p_e.jpg,845000,3,,-79.002815,35.989887,RECENTLY_SOLD,60076880,3924,-1,3,2400,USA,USD,acres,TRUE
1669104000000,SINGLE_FAMILY,7405.2,"2504 Albany St, Durham, NC 27705",Sold 11/22/2022,RECENTLY_SOLD,214500,https://photos.zillowstatic.com/fp/865a5c3be9031a75212075b946380c76-p_e.jpg,212000,2,,-78.9278,36.0292,RECENTLY_SOLD,49984685,1500,-1,1,900,USA,USD,sqft,TRUE
1669104000000,SINGLE_FAMILY,1.25,"6100 Bent Oak Dr, Durham, NC 27705",Sold 11/22/2022,RECENTLY_SOLD,675900,https://photos.zillowstatic.com/fp/9da0d162eb650100bd3db67c2c2e15b2-p_e.jpg,650000,4,,-78.99031,36.096207,RECENTLY_SOLD,50028905,4640,-1,5,4438,USA,USD,acres,TRUE
1669017600000,SINGLE_FAMILY,0.505,"2827 Ridge Rd, Durham, NC 27705",Sold 11/21/2022,RECENTLY_SOLD,775000,https://photos.zillowstatic.com/fp/3b2672c3b29d27eaf663878356f485cd-p_e.jpg,775000,4,,-78.967636,35.98776,RECENTLY_SOLD,49993812,3777,-1,3,2553,USA,USD,acres,TRUE
1669017600000,SINGLE_FAMILY,0.368,"602 Clarion Dr, Durham, NC 27705",Sold 11/21/2022,RECENTLY_SOLD,414800,https://photos.zillowstatic.com/fp/23804c402d623e69ec900873018f05dd-p_e.jpg,410000,4,,-78.9721,36.03931,RECENTLY_SOLD,50019466,2684,-1,3,2088,USA,USD,acres,TRUE
1668758400000,SINGLE_FAMILY,7405.2,"1713 Forest Rd, Durham, NC 27705",Sold 11/18/2022,RECENTLY_SOLD,298300,https://photos.zillowstatic.com/fp/e7bdbe6756fbc6dec8077961d8b122cb-p_e.jpg,295000,2,,-78.91716,36.024334,RECENTLY_SOLD,49967142,2127,-1,2,1315,USA,USD,sqft,TRUE
1668758400000,SINGLE_FAMILY,0.5,"3714 Randolph Rd, Durham, NC 27705",Sold 11/18/2022,RECENTLY_SOLD,426700,https://photos.zillowstatic.com/fp/a0c6313748c3435657b560be79d638bd-p_e.jpg,422000,3,,-78.99012,35.974617,RECENTLY_SOLD,49994135,2394,-1,2,1852,USA,USD,acres,TRUE
1668672000000,SINGLE_FAMILY,0.31,"2509 Fairlawn Rd, Durham, NC 27705",Sold 11/17/2022,RECENTLY_SOLD,272200,https://photos.zillowstatic.com/fp/41a32f89d9da83d7044011732352a0e4-p_e.jpg,270000,2,,-78.91846,36.040333,RECENTLY_SOLD,49985229,1500,-1,1,958,USA,USD,acres,TRUE
1668585600000,SINGLE_FAMILY,0.62,"4406 Easley St, Durham, NC 27705",Sold 11/16/2022,RECENTLY_SOLD,312500,https://photos.zillowstatic.com/fp/d760d56fc21025925775c88c603a2515-p_e.jpg,310000,3,,-78.976616,36.043335,RECENTLY_SOLD,50017068,2527,-1,2,2022,USA,USD,acres,TRUE
1668585600000,SINGLE_FAMILY,0.891,"2570 Bittersweet Dr, Durham, NC 27705",Sold 11/16/2022,RECENTLY_SOLD,1240000,https://photos.zillowstatic.com/fp/b9ef152c9f9a3d4e42ec621e6614a5e8-p_e.jpg,1230000,4,,-78.94235,36.051975,RECENTLY_SOLD,61727408,6041,-1,4,5140,USA,USD,acres,TRUE
1668499200000,SINGLE_FAMILY,1.614990817,"1925 Meeting St, Durham, NC 27705",Sold 11/15/2022,RECENTLY_SOLD,611100,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.02459716796875,-78.93872833251953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hdacHuc3VnMkaCYgh_jZgRctp6U=",400000,3,,-78.93873,36.024597,RECENTLY_SOLD,49984471,2620,-1,2,2181,USA,USD,acres,
1668499200000,SINGLE_FAMILY,0.812,"1716 Faison Rd, Durham, NC 27705",Sold 11/15/2022,RECENTLY_SOLD,1095800,https://photos.zillowstatic.com/fp/d64cee9deaca48fb2dd5fb3cd44683b5-p_e.jpg,1086540,4,,-78.952736,36.03613,RECENTLY_SOLD,49988491,5337,-1,6,5174,USA,USD,acres,TRUE
1668067200000,SINGLE_FAMILY,0.282,"1407 Hudson Ave, Durham, NC 27705",Sold 11/10/2022,RECENTLY_SOLD,292400,https://photos.zillowstatic.com/fp/4e94ce146fb369c6ec7cfebffd9f0b30-p_e.jpg,290000,2,,-78.91447,36.024307,RECENTLY_SOLD,49970727,1999,-1,2,1075,USA,USD,acres,TRUE
1667545200000,SINGLE_FAMILY,7840.8,"2305 Woodrow St, Durham, NC 27705",Sold 11/04/2022,RECENTLY_SOLD,535800,https://photos.zillowstatic.com/fp/f9d9af89c76f0ab553043f127e2ac289-p_e.jpg,530000,3,,-78.93018,36.01865,RECENTLY_SOLD,49968809,1861,-1,1,1122,USA,USD,sqft,TRUE
1667458800000,SINGLE_FAMILY,10454.4,"1221 Clarendon St, Durham, NC 27705",Sold 11/03/2022,RECENTLY_SOLD,601400,https://photos.zillowstatic.com/fp/15559797abd9ce12e64875094908b4e2-p_e.jpg,595000,4,,-78.91818,36.018723,RECENTLY_SOLD,49967111,2813,-1,2,1957,USA,USD,sqft,TRUE
1667458800000,SINGLE_FAMILY,0.4599862259,"638 Starmont Dr, Durham, NC 27705",Sold 11/03/2022,RECENTLY_SOLD,297200,https://photos.zillowstatic.com/fp/db2c351276c297b993b047366e906296-p_e.jpg,111000,3,,-78.95556,36.013916,RECENTLY_SOLD,49984402,1841,-1,2,1208,USA,USD,acres,TRUE
1667372400000,SINGLE_FAMILY,7710,"1309 Alabama Ave, Durham, NC 27705",Sold 11/02/2022,RECENTLY_SOLD,459600,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.01961135864258,-78.93207550048828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_lDS2AqfNNmx_2O9cA5EWUM4xuk=",420000,4,,-78.932076,36.01961,RECENTLY_SOLD,49968826,2695,-1,2,1958,USA,USD,sqft,
1667286000000,SINGLE_FAMILY,0.48,"106 Pinecrest Rd, Durham, NC 27705",Sold 11/01/2022,RECENTLY_SOLD,636500,https://photos.zillowstatic.com/fp/879d7f86523f32b776aa8b107b143341-p_e.jpg,630000,3,,-78.93578,35.9799,RECENTLY_SOLD,49978298,3083,-1,2,1665,USA,USD,acres,TRUE
1667199600000,SINGLE_FAMILY,0.85,"2600 Indian Trl, Durham, NC 27705",Sold 10/31/2022,RECENTLY_SOLD,520700,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.02511978149414,-78.93639373779297&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=K9a17dHjzSSA0l3BOT6Ar6_A28s=",4500,3,,-78.93639,36.02512,RECENTLY_SOLD,49984476,4117,-1,2.5,2876,USA,USD,acres,
1667199600000,SINGLE_FAMILY,0.36,"616 Duluth St, Durham, NC 27705",Sold 10/31/2022,RECENTLY_SOLD,536400,https://photos.zillowstatic.com/fp/6193c847f7b7fa514b06305a10edac93-p_e.jpg,531000,3,,-78.96623,36.039024,RECENTLY_SOLD,50019366,2949,-1,3,2693,USA,USD,acres,TRUE
1667199600000,SINGLE_FAMILY,4.709986226,"3526 Pleasant Green Rd, Durham, NC 27705",Sold 10/31/2022,RECENTLY_SOLD,430800,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.06340408325195,-78.99622344970703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=O9YwCugQP1zXQkNe-RMtJjDB0E0=",412500,3,,-78.99622,36.063404,RECENTLY_SOLD,60071530,3055,-1,2,2620,USA,USD,acres,
1666940400000,SINGLE_FAMILY,0.35,"3027 Omah St, Durham, NC 27705",Sold 10/28/2022,RECENTLY_SOLD,337400,https://photos.zillowstatic.com/fp/04c9ed3f95dc098d092283a1279ab1fa-p_e.jpg,360000,3,,-78.93179,36.03687,RECENTLY_SOLD,49984763,1800,-1,1,1316,USA,USD,acres,TRUE
1666854000000,SINGLE_FAMILY,8276.4,"1400 Pennsylvania Ave, Durham, NC 27705",Sold 10/27/2022,RECENTLY_SOLD,474500,https://photos.zillowstatic.com/fp/b6ddf80cd7752ee6e12aea23490226c1-p_e.jpg,470000,2,,-78.91972,36.021084,RECENTLY_SOLD,49967212,1928,-1,1,1257,USA,USD,sqft,TRUE
1666854000000,SINGLE_FAMILY,0.4429981635,"2302 W Carver St, Durham, NC 27705",Sold 10/27/2022,RECENTLY_SOLD,411500,https://photos.zillowstatic.com/fp/7888591418a94d30138c99bf825d2087-p_e.jpg,340000,3,,-78.92108,36.038853,RECENTLY_SOLD,49985276,2100,-1,2,1700,USA,USD,acres,TRUE
1666854000000,SINGLE_FAMILY,9147.6,"2206 Caroline Dr, Durham, NC 27705",Sold 10/27/2022,RECENTLY_SOLD,319100,https://photos.zillowstatic.com/fp/2ec80b9996aa628a20264a8d1cce181d-p_e.jpg,316000,3,,-78.979324,36.03663,RECENTLY_SOLD,50016827,2074,-1,3,1571,USA,USD,sqft,TRUE
1666767600000,SINGLE_FAMILY,1.89,"4004 Station Rd, Durham, NC 27705",Sold 10/26/2022,RECENTLY_SOLD,381300,https://photos.zillowstatic.com/fp/6a1c3f5bee32a9ad283608961727e375-p_e.jpg,365000,3,,-79.037,36.041527,RECENTLY_SOLD,88951367,2495,-1,3,2263,USA,USD,acres,TRUE
1666594800000,SINGLE_FAMILY,0.57,"3620 Guess Rd, Durham, NC 27705",Sold 10/24/2022,RECENTLY_SOLD,408700,https://photos.zillowstatic.com/fp/71821f63c9b433703ea77d24cbe2a4d6-p_e.jpg,405000,6,,-78.92887,36.04467,RECENTLY_SOLD,49985686,3258,-1,3,2725,USA,USD,acres,TRUE
1666594800000,SINGLE_FAMILY,0.46,"3818 Hermine St, Durham, NC 27705",Sold 10/24/2022,RECENTLY_SOLD,451100,https://photos.zillowstatic.com/fp/df2e28b15a18658e97ba570c5a9fb0d1-p_e.jpg,447000,3,,-78.927315,36.050568,RECENTLY_SOLD,49985761,2095,-1,2,1895,USA,USD,acres,TRUE
1666594800000,SINGLE_FAMILY,0.46,"3740 Hermine St, Durham, NC 27705",Sold 10/24/2022,RECENTLY_SOLD,323100,https://photos.zillowstatic.com/fp/c5fb99d6d60c6b6fd57fd8c4eff36557-p_e.jpg,320000,4,,-78.92738,36.048347,RECENTLY_SOLD,49985772,2629,-1,2,2012,USA,USD,acres,TRUE
1666594800000,SINGLE_FAMILY,0.3929981635,"4300 Dula St, Durham, NC 27705",Sold 10/24/2022,RECENTLY_SOLD,636400,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.05061340332031,-78.97721862792969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=BEjvfG-i5LMUi0ye3le7GaHUGIM=",180000,4,,-78.97722,36.050613,RECENTLY_SOLD,50017654,3171,-1,3.5,2861,USA,USD,acres,
1666594800000,SINGLE_FAMILY,0.3909779614,"1724 Arrowhead Dr, Durham, NC 27705",Sold 10/24/2022,RECENTLY_SOLD,516300,https://photos.zillowstatic.com/fp/7dbaa875b14b329a31f438d206804cad-p_e.jpg,2500,3,,-78.93656,36.02642,RECENTLY_SOLD,98182132,2500,-1,2.5,1584,USA,USD,acres,TRUE
1666249200000,SINGLE_FAMILY,6838.92,"1511 Maryland Ave, Durham, NC 27705",Sold 10/20/2022,RECENTLY_SOLD,337800,https://photos.zillowstatic.com/fp/7bb3e2a9db0b9cfb809bfd0056d04acb-p_e.jpg,334900,2,,-78.92252,36.02128,RECENTLY_SOLD,49967482,1694,-1,1,847,USA,USD,sqft,TRUE
1666249200000,SINGLE_FAMILY,9583.2,"2314 Timberview Dr, Durham, NC 27705",Sold 10/20/2022,RECENTLY_SOLD,1004500,https://photos.zillowstatic.com/fp/011c52ddde605a0486d9347de23949fd-p_e.jpg,995659,4,,-78.93989,36.056564,RECENTLY_SOLD,331465664,4862,-1,4,3200,USA,USD,sqft,TRUE
1666076400000,SINGLE_FAMILY,10018.8,"3 Haggis Ct, Durham, NC 27705",Open: Sat. 2-4pm,OPEN_HOUSE,458095,https://photos.zillowstatic.com/fp/5cbfd13d62e741f3a0dba12935f2c4af-p_e.jpg,278000,3,,-78.92358,36.04446,RECENTLY_SOLD,49985855,2100,-1,3,1650,USA,USD,sqft,TRUE
1665730800000,SINGLE_FAMILY,6534,"1003 Iredell St, Durham, NC 27705",Sold 10/14/2022,RECENTLY_SOLD,649900,https://photos.zillowstatic.com/fp/86eefbaee3b53653fc7ac03fe416b457-p_e.jpg,644900,3,,-78.9209,36.013885,RECENTLY_SOLD,49966969,3145,-1,2,1392,USA,USD,sqft,TRUE
1665730800000,SINGLE_FAMILY,9147.6,"2234 Hillandale Rd, Durham, NC 27705",Sold 10/14/2022,RECENTLY_SOLD,226700,https://photos.zillowstatic.com/fp/bbfe068dd592cbc90dbd7094beb43b48-p_e.jpg,225000,2,,-78.93498,36.040108,RECENTLY_SOLD,49984920,1503,-1,1,1000,USA,USD,sqft,TRUE
1665730800000,SINGLE_FAMILY,0.95,"2600 Ferrand Rd, Durham, NC 27705",Sold 10/14/2022,RECENTLY_SOLD,654900,https://photos.zillowstatic.com/fp/2d56eff163cd788385548a019c5f92bd-p_e.jpg,650000,4,,-78.97392,36.04003,RECENTLY_SOLD,50016940,3169,-1,4,4404,USA,USD,acres,TRUE
1665730800000,SINGLE_FAMILY,0.9429981635,"4299 Rocky Springs Rd, Durham, NC 27705",Sold 10/14/2022,RECENTLY_SOLD,654900,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.03963851928711,-78.9738540649414&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SooA7Q3a3q_n9SaKASJZKzsvBYI=",650000,1,,-78.973854,36.03964,RECENTLY_SOLD,89697644,3169,-1,1.5,896,USA,USD,acres,
1665558000000,SINGLE_FAMILY,4748,"823 Lancaster St, Durham, NC 27705",Sold 10/12/2022,RECENTLY_SOLD,569100,https://photos.zillowstatic.com/fp/804d877336559dac41631d31681bf13e-p_e.jpg,565000,3,,-78.91367,36.01136,RECENTLY_SOLD,49966587,2724,-1,2,1900,USA,USD,sqft,TRUE
1665558000000,SINGLE_FAMILY,0.51,"1621 Kirkwood Dr, Durham, NC 27705",Sold 10/12/2022,RECENTLY_SOLD,302200,https://photos.zillowstatic.com/fp/dee802b1edb6cce720d379c9f2600213-p_e.jpg,300000,3,,-78.92344,36.042545,RECENTLY_SOLD,49985323,1997,-1,3,1752,USA,USD,acres,TRUE
1665558000000,SINGLE_FAMILY,9147,"1408 Hillandale Rd, Durham, NC 27705",Sold 10/12/2022,RECENTLY_SOLD,465600,https://photos.zillowstatic.com/fp/8a367cb1be00473d70def9cc7c8cb335-p_e.jpg,1500,3,,-78.93587,36.020294,RECENTLY_SOLD,70921350,2695,-1,2.5,1908,USA,USD,sqft,TRUE
1665471600000,SINGLE_FAMILY,0.46,"4013 Chaucer Dr, Durham, NC 27705",Sold 10/11/2022,RECENTLY_SOLD,322400,https://photos.zillowstatic.com/fp/17be1be416bed2d253f7957f1b8346dc-p_e.jpg,320000,3,,-78.93159,36.06623,RECENTLY_SOLD,50018132,1999,-1,2,1774,USA,USD,acres,TRUE
1665126000000,SINGLE_FAMILY,0.6,"2519 Preston Ave, Durham, NC 27705",Sold 10/07/2022,RECENTLY_SOLD,457800,https://photos.zillowstatic.com/fp/bc8bfc883f739e7b1048c58ebea4b29a-p_e.jpg,175000,3,,-78.92744,36.039646,RECENTLY_SOLD,49985598,2100,-1,3,1502,USA,USD,acres,TRUE
1665039600000,SINGLE_FAMILY,0.4129935721,"1908 Cannon Dr, Durham, NC 27705",Sold 10/06/2022,RECENTLY_SOLD,306900,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.05200958251953,-78.92866516113281&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Fv7HEN6Ef667VM8HqfUBXNkwV3g=",305500,3,,-78.928665,36.05201,RECENTLY_SOLD,49985805,1968,-1,2,1697,USA,USD,acres,
1664953200000,SINGLE_FAMILY,9931.68,"4306 Branchwood Dr, Durham, NC 27705",Sold 10/05/2022,RECENTLY_SOLD,833800,https://photos.zillowstatic.com/fp/e164cc0f9beee8a3d1fc9e1e8dae7920-p_e.jpg,830000,6,,-78.99377,35.97348,RECENTLY_SOLD,61725565,4039,-1,5,3848,USA,USD,sqft,TRUE
1664866800000,SINGLE_FAMILY,1.08,"1515 Pinecrest Rd, Durham, NC 27705",Sold 10/04/2022,RECENTLY_SOLD,863800,https://photos.zillowstatic.com/fp/7d86a198ecc76f7410694322e78a3b96-p_e.jpg,860000,5,,-78.94497,35.986004,RECENTLY_SOLD,49967290,4184,-1,3,3434,USA,USD,acres,TRUE
1664780400000,SINGLE_FAMILY,6969.6,"812 Clarendon St, Durham, NC 27705",Sold 10/03/2022,RECENTLY_SOLD,461500,https://photos.zillowstatic.com/fp/ec4ff977c9fdb357a25a54b3fc06913d-p_e.jpg,400000,2,,-78.91798,36.010834,RECENTLY_SOLD,49966629,1999,-1,1,1555,USA,USD,sqft,TRUE
1664780400000,SINGLE_FAMILY,0.4599862259,"622 Morreene Rd, Durham, NC 27705",Sold 10/03/2022,RECENTLY_SOLD,286200,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.01427459716797,-78.95769500732422&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=tS79R1KUpuo3dv7Ng9Gh3aMioNU=",285000,3,,-78.957695,36.014275,RECENTLY_SOLD,49984355,1828,-1,1,1161,USA,USD,acres,
1664780400000,SINGLE_FAMILY,0.6329889807,"3706 Randolph Rd, Durham, NC 27705",Sold 10/03/2022,RECENTLY_SOLD,462000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.97513961791992,-78.99051666259766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=KggB6iKdIIxm9ZL1y2Ey2lHftVY=",460000,3,,-78.99052,35.97514,RECENTLY_SOLD,49994137,2709,-1,2,2082,USA,USD,acres,
